37,5500,2035,7535,470.94,470.94,DIAMANTE,16,5500-a_16_sem.-DIAMANTE_2023
37,6000,2220,8220,513.75,513.75,DIAMANTE,16,6000-a_16_sem.-DIAMANTE_2023
37,6600,2442,9042,565.13,565.13,DIAMANTE,16,6600-a_16_sem.-DIAMANTE_2023
37,7000,2590,9590,599.38,599.38,DIAMANTE,16,7000-a_16_sem.-DIAMANTE_2023
37,7700,2849,10549,659.31,659.31,DIAMANTE,16,7700-a_16_sem.-DIAMANTE_2023
37,8000,2960,10960,685,685,DIAMANTE,16,8000-a_16_sem.-DIAMANTE_2023
37,8800,3256,12056,753.5,753.5,DIAMANTE,16,8800-a_16_sem.-DIAMANTE_2023
37,9000,3330,12330,770.63,770.63,DIAMANTE,16,9000-a_16_sem.-DIAMANTE_2023
37,9500,3515,13015,813.44,813.44,DIAMANTE,16,9500-a_16_sem.-DIAMANTE_2023
37,9900,3663,13563,847.69,847.69,DIAMANTE,16,9900-a_16_sem.-DIAMANTE_2023
37,10000,3700,13700,856.25,856.25,DIAMANTE,16,10000-a_16_sem.-DIAMANTE_2023
61,3000,1830,4830,230,230,NUEVO,21,3000-a_21_sem.-NUEVO_2023
61,3300,2013,5313,253,253,NUEVO,21,3300-a_21_sem.-NUEVO_2023
61,3500,2135,5635,268.33,268.33,NUEVO,21,3500-a_21_sem.-NUEVO_2023
61,4000,2440,6440,306.67,306.67,NUEVO,21,4000-a_21_sem.-NUEVO_2023
61,4400,2684,7084,337.33,337.33,NUEVO,21,4400-a_21_sem.-NUEVO_2023
61,4500,2745,7245,345,345,NUEVO,21,4500-a_21_sem.-NUEVO_2023
61,5000,3050,8050,383.33,383.33,NUEVO,21,5000-a_21_sem.-NUEVO_2023
61,5500,3355,8855,421.67,421.67,NUEVO,21,5500-a_21_sem.-NUEVO_2023
61,6000,3660,9660,460,460,NUEVO,21,6000-a_21_sem.-NUEVO_2023
61,6500,3965,10465,498.33,498.33,NUEVO,21,6500-a_21_sem.-NUEVO_2023
61,6600,4026,10626,506,506,NUEVO,21,6600-a_21_sem.-NUEVO_2023
61,7000,4270,11270,536.67,536.67,NUEVO,21,7000-a_21_sem.-NUEVO_2023
61,7500,4575,12075,575,575,NUEVO,21,7500-a_21_sem.-NUEVO_2023
61,7600,4636,12236,582.67,582.67,NUEVO,21,7600-a_21_sem.-NUEVO_2023
61,8000,4880,12880,613.33,613.33,NUEVO,21,8000-a_21_sem.-NUEVO_2023
58.5,3000,1755,4755,226.43,226.43,NOBEL,21,3000-a_21_sem.-NOBEL_2023
58.5,3300,1930.5,5230.5,249.07,249.07,NOBEL,21,3300-a_21_sem.-NOBEL_2023
58.5,3500,2047.5,5547.5,264.17,264.17,NOBEL,21,3500-a_21_sem.-NOBEL_2023
58.5,4000,2340,6340,301.9,301.9,NOBEL,21,4000-a_21_sem.-NOBEL_2023
58.5,4400,2574,6974,332.1,332.1,NOBEL,21,4400-a_21_sem.-NOBEL_2023
58.5,4500,2632.5,7132.5,339.64,339.64,NOBEL,21,4500-a_21_sem.-NOBEL_2023
58.5,5000,2925,7925,377.38,377.38,NOBEL,21,5000-a_21_sem.-NOBEL_2023
58.5,5500,3217.5,8717.5,415.12,415.12,NOBEL,21,5500-a_21_sem.-NOBEL_2023
58.5,6000,3510,9510,452.86,452.86,NOBEL,21,6000-a_21_sem.-NOBEL_2023
58.5,6500,3802.5,10302.5,490.6,490.6,NOBEL,21,6500-a_21_sem.-NOBEL_2023
58.5,6600,3861,10461,498.14,498.14,NOBEL,21,6600-a_21_sem.-NOBEL_2023
58.5,7000,4095,11095,528.33,528.33,NOBEL,21,7000-a_21_sem.-NOBEL_2023
58.5,7500,4387.5,11887.5,566.07,566.07,NOBEL,21,7500-a_21_sem.-NOBEL_2023
58.5,7600,4446,12046,573.62,573.62,NOBEL,21,7600-a_21_sem.-NOBEL_2023
58.5,8000,4680,12680,603.81,603.81,NOBEL,21,8000-a_21_sem.-NOBEL_2023
58.5,8500,4972.5,13472.5,641.55,641.55,NOBEL,21,8500-a_21_sem.-NOBEL_2023
58.5,8700,5089.5,13789.5,656.64,656.64,NOBEL,21,8700-a_21_sem.-NOBEL_2023
56,3000,1680,4680,222.86,222.86,VIP,21,3000-a_21_sem.-VIP_2023
56,3300,1848,5148,245.14,245.14,VIP,21,3300-a_21_sem.-VIP_2023
56,3500,1960,5460,260,260,VIP,21,3500-a_21_sem.-VIP_2023
56,4000,2240,6240,297.14,297.14,VIP,21,4000-a_21_sem.-VIP_2023
56,4400,2464,6864,326.86,326.86,VIP,21,4400-a_21_sem.-VIP_2023
56,4500,2520,7020,334.29,334.29,VIP,21,4500-a_21_sem.-VIP_2023
55.999998,5000,2800,7800,371.43,371.43,VIP,21,5000-a_21_sem.-VIP_2023
55.99999818,5500,3080,8580,408.57,408.57,VIP,21,5500-a_21_sem.-VIP_2023
55.99999833,6000,3360,9360,445.71,445.71,VIP,21,6000-a_21_sem.-VIP_2023
55.99999846,6500,3640,10140,482.86,482.86,VIP,21,6500-a_21_sem.-VIP_2023
55.99999848,6600,3696,10296,490.29,490.29,VIP,21,6600-a_21_sem.-VIP_2023
55.99999857,7000,3920,10920,520,520,VIP,21,7000-a_21_sem.-VIP_2023
55.99999867,7500,4200,11700,557.14,557.14,VIP,21,7500-a_21_sem.-VIP_2023
55.99999868,7600,4256,11856,564.57,564.57,VIP,21,7600-a_21_sem.-VIP_2023
55.99999875,8000,4480,12480,594.29,594.29,VIP,21,8000-a_21_sem.-VIP_2023
55.99999882,8500,4760,13260,631.43,631.43,VIP,21,8500-a_21_sem.-VIP_2023
55.99999885,8700,4872,13572,646.29,646.29,VIP,21,8700-a_21_sem.-VIP_2023
55.99999889,9000,5040,14040,668.57,668.57,VIP,21,9000-a_21_sem.-VIP_2023
53.5,3000,1605,4605,219.29,219.29,PREMIUM,21,3000-a_21_sem.-PREMIUM_2023
53.5,3300,1765.5,5065.5,241.21,241.21,PREMIUM,21,3300-a_21_sem.-PREMIUM_2023
53.5,3500,1872.5,5372.5,255.83,255.83,PREMIUM,21,3500-a_21_sem.-PREMIUM_2023
53.5,4000,2140,6140,292.38,292.38,PREMIUM,21,4000-a_21_sem.-PREMIUM_2023
53.5,4400,2354,6754,321.62,321.62,PREMIUM,21,4400-a_21_sem.-PREMIUM_2023
53.5,4500,2407.5,6907.5,328.93,328.93,PREMIUM,21,4500-a_21_sem.-PREMIUM_2023
53.5,5000,2675,7675,365.48,365.48,PREMIUM,21,5000-a_21_sem.-PREMIUM_2023
53.5,5500,2942.5,8442.5,402.02,402.02,PREMIUM,21,5500-a_21_sem.-PREMIUM_2023
53.5,6000,3210,9210,438.57,438.57,PREMIUM,21,6000-a_21_sem.-PREMIUM_2023
53.5,6500,3477.5,9977.5,475.12,475.12,PREMIUM,21,6500-a_21_sem.-PREMIUM_2023
53.5,6600,3531,10131,482.43,482.43,PREMIUM,21,6600-a_21_sem.-PREMIUM_2023
53.5,7000,3745,10745,511.67,511.67,PREMIUM,21,7000-a_21_sem.-PREMIUM_2023
53.5,7500,4012.5,11512.5,548.21,548.21,PREMIUM,21,7500-a_21_sem.-PREMIUM_2023
53.5,7600,4066,11666,555.52,555.52,PREMIUM,21,7600-a_21_sem.-PREMIUM_2023
53.5,8000,4280,12280,584.76,584.76,PREMIUM,21,8000-a_21_sem.-PREMIUM_2023
53.5,8500,4547.5,13047.5,621.31,621.31,PREMIUM,21,8500-a_21_sem.-PREMIUM_2023
53.5,8700,4654.5,13354.5,635.93,635.93,PREMIUM,21,8700-a_21_sem.-PREMIUM_2023
53.5,9000,4815,13815,657.86,657.86,PREMIUM,21,9000-a_21_sem.-PREMIUM_2023
53.5,9500,5082.5,14582.5,694.4,694.4,PREMIUM,21,9500-a_21_sem.-PREMIUM_2023
51,3000,1530,4530,215.71,215.71,LEAL,21,3000-a_21_sem.-LEAL_2023
51,3300,1683,4983,237.29,237.29,LEAL,21,3300-a_21_sem.-LEAL_2023
51,3500,1785,5285,251.67,251.67,LEAL,21,3500-a_21_sem.-LEAL_2023
51,4000,2040,6040,287.62,287.62,LEAL,21,4000-a_21_sem.-LEAL_2023
51,4400,2244,6644,316.38,316.38,LEAL,21,4400-a_21_sem.-LEAL_2023
51,4500,2295,6795,323.57,323.57,LEAL,21,4500-a_21_sem.-LEAL_2023
51,5000,2550,7550,359.52,359.52,LEAL,21,5000-a_21_sem.-LEAL_2023
51,5500,2805,8305,395.48,395.48,LEAL,21,5500-a_21_sem.-LEAL_2023
51,6000,3060,9060,431.43,431.43,LEAL,21,6000-a_21_sem.-LEAL_2023
51,6500,3315,9815,467.38,467.38,LEAL,21,6500-a_21_sem.-LEAL_2023
51,6600,3366,9966,474.57,474.57,LEAL,21,6600-a_21_sem.-LEAL_2023
51,7000,3570,10570,503.33,503.33,LEAL,21,7000-a_21_sem.-LEAL_2023
51,7500,3825,11325,539.29,539.29,LEAL,21,7500-a_21_sem.-LEAL_2023
51,7600,3876,11476,546.48,546.48,LEAL,21,7600-a_21_sem.-LEAL_2023
51,8000,4080,12080,575.24,575.24,LEAL,21,8000-a_21_sem.-LEAL_2023
51,8500,4335,12835,611.19,611.19,LEAL,21,8500-a_21_sem.-LEAL_2023
51,8700,4437,13137,625.57,625.57,LEAL,21,8700-a_21_sem.-LEAL_2023
51,9000,4590,13590,647.14,647.14,LEAL,21,9000-a_21_sem.-LEAL_2023
51,9500,4845,14345,683.1,683.1,LEAL,21,9500-a_21_sem.-LEAL_2023
51,9700,4947,14647,697.48,697.48,LEAL,21,9700-a_21_sem.-LEAL_2023
51,10000,5100,15100,719.05,719.05,LEAL,21,10000-a_21_sem.-LEAL_2023
48.5,3000,1455,4455,212.14,212.14,DIAMANTE,21,3000-a_21_sem.-DIAMANTE_2023
48.5,3300,1600.5,4900.5,233.36,233.36,DIAMANTE,21,3300-a_21_sem.-DIAMANTE_2023
48.5,3500,1697.5,5197.5,247.5,247.5,DIAMANTE,21,3500-a_21_sem.-DIAMANTE_2023
48.5,4000,1940,5940,282.86,282.86,DIAMANTE,21,4000-a_21_sem.-DIAMANTE_2023
48.5,4400,2134,6534,311.14,311.14,DIAMANTE,21,4400-a_21_sem.-DIAMANTE_2023
48.5,4500,2182.5,6682.5,318.21,318.21,DIAMANTE,21,4500-a_21_sem.-DIAMANTE_2023
48.5,5000,2425,7425,353.57,353.57,DIAMANTE,21,5000-a_21_sem.-DIAMANTE_2023
48.5,5500,2667.5,8167.5,388.93,388.93,DIAMANTE,21,5500-a_21_sem.-DIAMANTE_2023
48.5,6000,2910,8910,424.29,424.29,DIAMANTE,21,6000-a_21_sem.-DIAMANTE_2023
48.5,6500,3152.5,9652.5,459.64,459.64,DIAMANTE,21,6500-a_21_sem.-DIAMANTE_2023
48.5,6600,3201,9801,466.71,466.71,DIAMANTE,21,6600-a_21_sem.-DIAMANTE_2023
48.5,7000,3395,10395,495,495,DIAMANTE,21,7000-a_21_sem.-DIAMANTE_2023
48.5,7500,3637.5,11137.5,530.36,530.36,DIAMANTE,21,7500-a_21_sem.-DIAMANTE_2023
48.5,7600,3686,11286,537.43,537.43,DIAMANTE,21,7600-a_21_sem.-DIAMANTE_2023
48.5,8000,3880,11880,565.71,565.71,DIAMANTE,21,8000-a_21_sem.-DIAMANTE_2023
48.5,8500,4122.5,12622.5,601.07,601.07,DIAMANTE,21,8500-a_21_sem.-DIAMANTE_2023
48.5,8700,4219.5,12919.5,615.21,615.21,DIAMANTE,21,8700-a_21_sem.-DIAMANTE_2023
48.5,9000,4365,13365,636.43,636.43,DIAMANTE,21,9000-a_21_sem.-DIAMANTE_2023
48.5,9500,4607.5,14107.5,671.79,671.79,DIAMANTE,21,9500-a_21_sem.-DIAMANTE_2023
48.5,9800,4753,14553,693,693,DIAMANTE,21,9800-a_21_sem.-DIAMANTE_2023
48.5,10000,4850,14850,707.14,707.14,DIAMANTE,21,10000-a_21_sem.-DIAMANTE_2023
48.5,10500,5092.5,15592.5,742.5,742.5,DIAMANTE,21,10500-a_21_sem.-DIAMANTE_2023
48.5,10800,5238,16038,763.71,763.71,DIAMANTE,21,10800-a_21_sem.-DIAMANTE_2023
48.5,11000,5335,16335,777.86,777.86,DIAMANTE,21,11000-a_21_sem.-DIAMANTE_2023
48.5,11500,5577.5,17077.5,813.21,813.21,DIAMANTE,21,11500-a_21_sem.-DIAMANTE_2023
48.5,12000,5820,17820,848.57,848.57,DIAMANTE,21,12000-a_21_sem.-DIAMANTE_2023
48.5,12500,6062.5,18562.5,883.93,883.93,DIAMANTE,21,12500-a_21_sem.-DIAMANTE_2023
48.5,13000,6305,19305,919.29,919.29,DIAMANTE,21,13000-a_21_sem.-DIAMANTE_2023
48.5,13500,6547.5,20047.5,954.64,954.64,DIAMANTE,21,13500-a_21_sem.-DIAMANTE_2023
48.5,14000,6790,20790,990,990,DIAMANTE,21,14000-a_21_sem.-DIAMANTE_2023
48.5,14500,7032.5,21532.5,1025.36,1025.36,DIAMANTE,21,14500-a_21_sem.-DIAMANTE_2023
48.5,15000,7275,22275,1060.71,1060.71,DIAMANTE,21,15000-a_21_sem.-DIAMANTE_2023
75,3000,2250,5250,201.92,201.92,NUEVO,26,3000-a_26_sem.-NUEVO_2023
75,3300,2475,5775,222.12,222.12,NUEVO,26,3300-a_26_sem.-NUEVO_2023
75,3500,2625,6125,235.58,235.58,NUEVO,26,3500-a_26_sem.-NUEVO_2023
75,4000,3000,7000,269.23,269.23,NUEVO,26,4000-a_26_sem.-NUEVO_2023
75,4300,3225,7525,289.42,289.42,NUEVO,26,4300-a_26_sem.-NUEVO_2023
75,4500,3375,7875,302.88,302.88,NUEVO,26,4500-a_26_sem.-NUEVO_2023
75,5000,3750,8750,336.54,336.54,NUEVO,26,5000-a_26_sem.-NUEVO_2023
75,5400,4050,9450,363.46,363.46,NUEVO,26,5400-a_26_sem.-NUEVO_2023
75,5500,4125,9625,370.19,370.19,NUEVO,26,5500-a_26_sem.-NUEVO_2023
75,6000,4500,10500,403.85,403.85,NUEVO,26,6000-a_26_sem.-NUEVO_2023
75,6500,4875,11375,437.5,437.5,NUEVO,26,6500-a_26_sem.-NUEVO_2023
75,7000,5250,12250,471.15,471.15,NUEVO,26,7000-a_26_sem.-NUEVO_2023
75,7500,5625,13125,504.81,504.81,NUEVO,26,7500-a_26_sem.-NUEVO_2023
75,7600,5700,13300,511.54,511.54,NUEVO,26,7600-a_26_sem.-NUEVO_2023
75,8000,6000,14000,538.46,538.46,NUEVO,26,8000-a_26_sem.-NUEVO_2023
75,8500,6375,14875,572.12,572.12,NUEVO,26,8500-a_26_sem.-NUEVO_2023
75,8600,6450,15050,578.85,578.85,NUEVO,26,8600-a_26_sem.-NUEVO_2023
75,9000,6750,15750,605.77,605.77,NUEVO,26,9000-a_26_sem.-NUEVO_2023
75,9500,7125,16625,639.42,639.42,NUEVO,26,9500-a_26_sem.-NUEVO_2023
75,9700,7275,16975,652.88,652.88,NUEVO,26,9700-a_26_sem.-NUEVO_2023
75,10000,7500,17500,673.08,673.08,NUEVO,26,10000-a_26_sem.-NUEVO_2023
72,3000,2160,5160,198.46,198.46,NOBEL,26,3000-a_26_sem.-NOBEL_2023
72,3300,2376,5676,218.31,218.31,NOBEL,26,3300-a_26_sem.-NOBEL_2023
72,3500,2520,6020,231.54,231.54,NOBEL,26,3500-a_26_sem.-NOBEL_2023
72,4000,2880,6880,264.62,264.62,NOBEL,26,4000-a_26_sem.-NOBEL_2023
72,4300,3096,7396,284.46,284.46,NOBEL,26,4300-a_26_sem.-NOBEL_2023
72,4500,3240,7740,297.69,297.69,NOBEL,26,4500-a_26_sem.-NOBEL_2023
72,5000,3600,8600,330.77,330.77,NOBEL,26,5000-a_26_sem.-NOBEL_2023
72,5400,3888,9288,357.23,357.23,NOBEL,26,5400-a_26_sem.-NOBEL_2023
72,5500,3960,9460,363.85,363.85,NOBEL,26,5500-a_26_sem.-NOBEL_2023
72,6000,4320,10320,396.92,396.92,NOBEL,26,6000-a_26_sem.-NOBEL_2023
72,6500,4680,11180,430,430,NOBEL,26,6500-a_26_sem.-NOBEL_2023
72,7000,5040,12040,463.08,463.08,NOBEL,26,7000-a_26_sem.-NOBEL_2023
72,7500,5400,12900,496.15,496.15,NOBEL,26,7500-a_26_sem.-NOBEL_2023
72,7600,5472,13072,502.77,502.77,NOBEL,26,7600-a_26_sem.-NOBEL_2023
72,8000,5760,13760,529.23,529.23,NOBEL,26,8000-a_26_sem.-NOBEL_2023
72,8500,6120,14620,562.31,562.31,NOBEL,26,8500-a_26_sem.-NOBEL_2023
72,8600,6192,14792,568.92,568.92,NOBEL,26,8600-a_26_sem.-NOBEL_2023
72,9000,6480,15480,595.38,595.38,NOBEL,26,9000-a_26_sem.-NOBEL_2023
72,9500,6840,16340,628.46,628.46,NOBEL,26,9500-a_26_sem.-NOBEL_2023
72,9700,6984,16684,641.69,641.69,NOBEL,26,9700-a_26_sem.-NOBEL_2023
72,10000,7200,17200,661.54,661.54,NOBEL,26,10000-a_26_sem.-NOBEL_2023
72,10500,7560,18060,694.62,694.62,NOBEL,26,10500-a_26_sem.-NOBEL_2023
69,3000,2070,5070,195,195,VIP,26,3000-a_26_sem.-VIP_2023
69,3300,2277,5577,214.5,214.5,VIP,26,3300-a_26_sem.-VIP_2023
69,3500,2415,5915,227.5,227.5,VIP,26,3500-a_26_sem.-VIP_2023
69,4000,2760,6760,260,260,VIP,26,4000-a_26_sem.-VIP_2023
69,4300,2967,7267,279.5,279.5,VIP,26,4300-a_26_sem.-VIP_2023
69,4500,3105,7605,292.5,292.5,VIP,26,4500-a_26_sem.-VIP_2023
69,5000,3450,8450,325,325,VIP,26,5000-a_26_sem.-VIP_2023
69,5400,3726,9126,351,351,VIP,26,5400-a_26_sem.-VIP_2023
69,5500,3795,9295,357.5,357.5,VIP,26,5500-a_26_sem.-VIP_2023
69,6000,4140,10140,390,390,VIP,26,6000-a_26_sem.-VIP_2023
69,6500,4485,10985,422.5,422.5,VIP,26,6500-a_26_sem.-VIP_2023
69,7000,4830,11830,455,455,VIP,26,7000-a_26_sem.-VIP_2023
69,7500,5175,12675,487.5,487.5,VIP,26,7500-a_26_sem.-VIP_2023
69,7600,5244,12844,494,494,VIP,26,7600-a_26_sem.-VIP_2023
69,8000,5520,13520,520,520,VIP,26,8000-a_26_sem.-VIP_2023
69,8500,5865,14365,552.5,552.5,VIP,26,8500-a_26_sem.-VIP_2023
69,8600,5934,14534,559,559,VIP,26,8600-a_26_sem.-VIP_2023
69,9000,6210,15210,585,585,VIP,26,9000-a_26_sem.-VIP_2023
69,9500,6555,16055,617.5,617.5,VIP,26,9500-a_26_sem.-VIP_2023
69,9700,6693,16393,630.5,630.5,VIP,26,9700-a_26_sem.-VIP_2023
69,10000,6900,16900,650,650,VIP,26,10000-a_26_sem.-VIP_2023
69,10500,7245,17745,682.5,682.5,VIP,26,10500-a_26_sem.-VIP_2023
69,10800,7452,18252,702,702,VIP,26,10800-a_26_sem.-VIP_2023
66,3000,1980,4980,191.54,191.54,PREMIUM,26,3000-a_26_sem.-PREMIUM_2023
66,3300,2178,5478,210.69,210.69,PREMIUM,26,3300-a_26_sem.-PREMIUM_2023
66,3500,2310,5810,223.46,223.46,PREMIUM,26,3500-a_26_sem.-PREMIUM_2023
66,4000,2640,6640,255.38,255.38,PREMIUM,26,4000-a_26_sem.-PREMIUM_2023
66,4300,2838,7138,274.54,274.54,PREMIUM,26,4300-a_26_sem.-PREMIUM_2023
66,4500,2970,7470,287.31,287.31,PREMIUM,26,4500-a_26_sem.-PREMIUM_2023
66,5000,3300,8300,319.23,319.23,PREMIUM,26,5000-a_26_sem.-PREMIUM_2023
66,5400,3564,8964,344.77,344.77,PREMIUM,26,5400-a_26_sem.-PREMIUM_2023
66,5500,3630,9130,351.15,351.15,PREMIUM,26,5500-a_26_sem.-PREMIUM_2023
66,6000,3960,9960,383.08,383.08,PREMIUM,26,6000-a_26_sem.-PREMIUM_2023
